1st_Road_Number,Police_Force,Year,heure_num,Day_of_Week,2nd_Road_Number,1st_Road_Class,Number_of_Vehicles,Number_of_Casualties,Speed_limit,Accident_Severity
590,3,2007,15.0,7,0,3,2,1,60,3
0,20,2013,16.0,6,0,6,2,1,30,3
3,1,2006,11.0,7,0,3,1,1,30,2
483,63,2007,15.0,6,0,3,1,2,60,1
0,1,2011,13.0,1,0,6,1,1,30,3
547,60,2010,16.0,2,0,3,2,2,60,1
0,13,2010,17.0,2,64,6,2,1,30,3
0,7,2012,19.0,3,0,6,2,1,30,2
4054,62,2006,9.0,7,0,3,2,1,30,3
312,1,2014,3.0,6,0,3,1,1,30,1
0,32,2012,16.0,6,0,6,2,1,40,3
3293,50,2014,16.0,6,0,4,2,3,40,1
0,6,2005,15.0,7,0,6,1,1,30,2
149,36,2005,12.0,2,0,3,2,1,60,1
606,33,2005,19.0,5,0,3,2,2,60,1
0,13,2009,23.0,5,0,6,2,1,30,2
626,6,2007,19.0,1,0,3,2,2,30,2
18,54,2007,21.0,4,0,5,1,1,60,3
0,1,2005,16.0,6,0,6,1,1,30,1
1101,35,2007,19.0,6,0,3,1,4,60,1
404,1,2005,19.0,5,0,3,1,1,30,1
0,16,2014,18.0,2,0,6,2,1,30,3
219,1,2007,9.0,3,0,3,1,1,30,1
0,47,2006,14.0,4,0,6,2,1,30,3
4114,20,2010,22.0,4,0,4,2,1,30,3
110,1,2006,12.0,3,0,3,1,1,40,1
324,45,2006,5.0,7,3606,3,2,1,30,2
0,4,2010,16.0,4,0,6,1,1,30,3
4202,1,2013,17.0,7,0,3,1,1,30,2
956,92,2014,9.0,2,0,3,1,1,30,1
0,1,2012,13.0,3,0,6,1,1,30,2
0,97,2012,8.0,4,0,6,1,1,30,2
1170,41,2009,10.0,5,1170,3,2,2,70,2
0,46,2009,13.0,3,2,6,1,1,30,2
1065,37,2007,15.0,4,0,3,2,2,60,1
281,47,2007,17.0,4,0,3,1,1,40,1
4031,20,2009,5.0,6,0,3,2,1,30,1
34,43,2007,19.0,3,0,3,3,1,70,1
2011,47,2009,6.0,2,0,3,1,2,70,1
177,1,2011,14.0,4,0,4,2,1,30,3
10,41,2006,9.0,1,54,3,1,1,40,1
414,42,2014,19.0,5,0,3,2,3,60,1
308,45,2014,13.0,7,0,3,2,1,40,2
41,41,2005,11.0,1,0,3,1,1,70,3
406,1,2007,7.0,3,0,3,2,1,30,3
1018,42,2006,2.0,5,0,4,1,1,60,1
318,43,2014,16.0,7,0,6,1,1,60,3
40,43,2014,11.0,6,0,1,2,1,70,1
1501,37,2010,17.0,3,969,6,1,1,30,2
4,43,2007,19.0,1,0,1,8,8,70,2
49,7,2006,15.0,6,534,3,2,4,60,2
4450,53,2007,10.0,1,138,4,1,1,60,2
50,7,2013,14.0,7,0,3,2,1,30,3
6170,6,2012,18.0,5,0,4,2,1,30,1
5,34,2005,20.0,4,0,3,3,2,60,2
5038,5,2013,9.0,4,5036,3,2,1,30,3
65,13,2005,20.0,3,6152,3,2,3,30,3
406,1,2009,15.0,4,0,3,1,1,40,2
4282,62,2014,16.0,6,0,4,3,5,60,3
302,1,2006,13.0,4,0,4,2,1,30,2
0,1,2011,7.0,3,0,5,1,1,30,1
894,91,2006,15.0,1,0,3,1,1,60,3
231,46,2011,18.0,6,0,3,2,5,30,2
51,35,2007,17.0,2,0,5,2,1,30,2
217,1,2009,0.0,6,0,3,2,1,30,2
10,1,2007,21.0,4,0,3,1,1,30,2
567,41,2005,14.0,3,736,6,2,1,30,3
259,47,2010,19.0,4,0,3,4,3,40,3
680,4,2007,20.0,1,0,3,1,1,30,2
6,3,2007,17.0,3,0,1,1,7,70,1
631,32,2005,12.0,6,1103,3,1,1,60,1
148,36,2010,5.0,2,1454,3,2,4,60,1
69,3,2014,15.0,5,0,3,3,1,30,3
10,36,2010,7.0,2,0,3,2,3,60,1
470,63,2005,12.0,4,0,3,2,2,60,3
54,7,2005,18.0,4,0,3,3,2,30,1
0,20,2006,14.0,5,0,6,1,2,30,1
28,46,2006,19.0,1,0,3,1,2,60,1
35,55,2013,8.0,6,0,3,2,1,30,2
4064,62,2012,11.0,2,4093,3,1,2,30,1
303,52,2007,22.0,5,0,3,7,2,70,1
1077,37,2005,21.0,1,366,4,2,3,30,2
42,33,2011,23.0,6,0,3,3,2,70,1
1017,37,2013,13.0,1,0,3,2,1,60,1
3011,46,2009,14.0,6,0,6,1,1,20,3
961,91,2014,16.0,4,0,3,3,1,60,1
3,44,2012,16.0,2,3,3,2,3,70,1
6131,14,2012,10.0,6,0,4,2,1,30,1
420,52,2006,18.0,7,0,3,1,2,30,1
11,1,2010,19.0,3,1202,3,2,1,30,2
701,95,2005,8.0,6,0,3,1,1,60,2
1152,37,2014,11.0,7,0,3,1,1,40,2
24,31,2005,19.0,5,0,5,2,1,30,2
0,1,2006,1.0,1,0,6,2,1,30,3
124,1,2012,0.0,7,117,3,1,1,30,1
0,63,2007,10.0,3,0,6,2,1,60,1
329,12,2007,7.0,3,0,5,2,1,30,1
533,7,2014,17.0,5,5509,3,2,1,30,3
2030,44,2007,20.0,5,0,3,2,1,70,1
289,46,2013,6.0,5,0,3,2,1,50,3
4088,1,2013,22.0,7,0,3,1,1,30,1
6007,30,2014,15.0,3,0,3,2,1,30,2
14,35,2013,11.0,5,14,3,3,1,70,2
4130,43,2010,19.0,3,0,3,2,1,60,1
0,5,2006,10.0,2,0,6,2,1,30,3
70,97,2007,1.0,1,0,3,1,1,60,1
75,41,2010,19.0,7,0,5,2,1,30,2
0,60,2013,2.0,7,0,6,1,5,60,1
568,33,2012,13.0,3,0,4,2,1,30,3
4,52,2009,17.0,3,0,3,2,2,50,1
56,7,2013,17.0,5,0,1,4,2,70,2
5212,7,2010,19.0,3,0,4,1,1,60,2
815,97,2009,17.0,3,0,3,1,1,60,2
29,30,2007,19.0,3,0,5,2,1,60,3
804,97,2011,0.0,1,0,4,1,1,60,1
4,1,2007,13.0,2,4,3,1,1,30,1
62,13,2014,2.0,7,0,1,1,1,70,1
570,4,2006,23.0,7,5242,3,1,1,40,1
676,33,2013,10.0,7,0,4,2,1,60,1
64,12,2007,19.0,2,0,3,6,1,70,1
192,47,2006,15.0,3,0,5,1,1,60,1
0,42,2006,16.0,3,0,6,2,3,60,3
0,5,2012,11.0,2,0,6,1,1,30,3
4489,62,2005,18.0,1,0,4,1,1,30,1
4136,53,2005,22.0,4,0,3,3,4,60,1
2210,1,2012,6.0,3,2210,4,2,1,30,2
6341,10,2005,15.0,1,0,4,1,1,60,2
467,61,2007,0.0,2,362,3,2,2,60,1
84,96,2006,19.0,7,0,3,2,1,60,1
0,20,2005,10.0,4,0,6,2,1,30,3
5305,3,2007,10.0,3,0,4,2,1,60,1
598,1,2011,6.0,2,406,3,2,4,40,3
0,31,2014,10.0,6,0,6,2,1,30,2
13,42,2006,13.0,3,1012,3,1,1,70,1
2177,44,2007,14.0,6,0,4,2,3,60,1
83,97,2014,23.0,5,0,3,2,2,60,1
410,1,2011,18.0,7,0,4,2,1,30,2
470,63,2010,12.0,2,0,3,3,1,60,2
0,1,2007,17.0,7,0,5,3,2,30,2
372,52,2014,9.0,4,0,3,3,2,60,1
505,40,2005,9.0,5,0,3,2,1,40,3
0,61,2010,18.0,1,0,6,1,1,30,2
4179,20,2010,16.0,3,0,4,2,1,30,3
565,5,2012,17.0,5,0,3,2,4,70,1
355,43,2007,21.0,3,0,3,1,2,30,1
668,37,2011,12.0,4,0,5,1,1,60,1
0,62,2006,6.0,4,0,6,2,1,20,3
661,12,2011,17.0,1,289,6,1,2,60,3
165,12,2011,15.0,6,401,3,2,1,60,2
5067,22,2005,21.0,2,0,4,2,2,60,3
177,1,2013,16.0,1,12,4,2,1,30,3
5085,4,2007,12.0,2,0,3,2,2,30,3
679,4,2006,15.0,2,0,3,2,3,50,2
694,12,2012,15.0,1,700,6,1,1,30,2
5297,3,2013,17.0,3,0,4,1,1,30,1
19,11,2014,0.0,6,0,3,1,1,70,1
0,4,2005,8.0,6,0,6,2,1,40,3
92,12,2011,23.0,5,0,5,1,1,60,1
46,53,2009,20.0,3,0,3,3,1,30,3
633,14,2013,8.0,5,0,3,1,1,40,1
5178,5,2011,15.0,6,5173,4,2,1,30,3
5207,5,2012,10.0,2,0,4,2,1,30,2
31,44,2011,7.0,1,0,3,1,1,70,1
3036,1,2009,17.0,7,0,3,2,1,30,3
0,12,2006,21.0,2,0,6,2,1,30,3
1079,37,2006,3.0,7,0,4,1,3,60,1
1,41,2014,12.0,7,0,2,1,1,70,1
2,46,2010,9.0,1,0,1,1,1,70,3
118,1,2006,7.0,4,177,3,2,1,30,3
320,45,2007,13.0,1,3046,3,2,3,40,1
142,17,2006,23.0,6,0,5,1,4,30,2
429,54,2011,10.0,5,0,3,3,1,60,2
0,52,2011,9.0,6,0,6,2,1,60,3
323,10,2013,9.0,2,319,5,1,1,30,1
10,1,2009,2.0,1,0,3,1,1,30,3
0,1,2011,23.0,5,0,5,2,2,30,2
4,52,2011,8.0,5,0,1,6,3,70,2
5032,21,2006,18.0,5,-1,4,2,1,30,1
277,41,2005,12.0,7,410,6,2,1,30,3
736,97,2006,21.0,6,0,3,1,2,30,2
45,20,2010,13.0,4,0,3,2,2,60,3
6,7,2013,17.0,3,0,3,1,1,30,2
74,97,2009,7.0,1,0,1,1,1,70,2
0,44,2006,10.0,6,0,6,2,1,30,2
24,1,2005,7.0,6,205,3,2,1,30,2
609,30,2011,13.0,6,0,3,2,1,30,3
1,12,2006,18.0,4,0,2,2,1,70,3
338,55,2006,23.0,2,0,3,4,4,50,1
0,1,2012,13.0,2,0,6,1,1,30,3
3212,1,2011,2.0,2,0,3,2,1,30,2
0,13,2013,15.0,2,0,6,1,1,30,3
379,50,2007,0.0,7,0,3,1,4,60,1
9109,34,2005,13.0,2,4187,6,1,2,60,2
202,1,2011,8.0,1,0,3,1,1,30,2
517,30,2013,16.0,7,0,3,2,2,50,2
4114,23,2013,7.0,7,0,4,1,1,50,1
1074,37,2009,13.0,2,0,4,1,1,60,2
25,46,2005,10.0,5,0,3,2,1,30,3
8703,37,2010,10.0,5,0,6,1,1,30,1
0,46,2006,20.0,7,0,6,2,2,30,1
40,1,2005,4.0,5,41,3,1,2,30,2
59,12,2011,14.0,6,0,3,4,3,60,1
4495,43,2012,8.0,3,0,4,2,2,30,3
1212,16,2011,18.0,1,0,4,2,1,30,2
0,1,2012,17.0,3,0,5,1,1,30,3
0,1,2013,23.0,1,0,6,2,1,30,3
1198,35,2006,7.0,3,0,3,2,2,40,3
40,43,2005,10.0,1,0,1,4,1,70,2
27,47,2005,22.0,2,0,3,2,2,70,1
0,1,2013,16.0,6,0,6,2,1,30,1
0,40,2005,17.0,2,0,6,2,2,30,2
4011,43,2009,13.0,1,0,4,2,1,60,1
0,1,2005,7.0,4,0,6,1,1,30,2
34,20,2013,18.0,7,0,3,2,4,40,1
0,44,2006,20.0,2,0,6,1,1,30,2
6011,31,2007,14.0,6,0,3,2,1,40,2
4465,52,2013,12.0,5,-1,4,2,1,40,3
0,97,2007,7.0,5,0,6,1,1,30,2
4,62,2005,1.0,2,0,1,1,3,70,1
1043,35,2010,21.0,3,0,4,1,1,30,2
453,31,2009,8.0,4,0,3,2,1,60,2
342,46,2010,7.0,5,0,6,1,2,60,2
3,1,2011,20.0,5,2217,3,1,1,30,1
0,61,2011,15.0,7,0,6,1,1,30,2
74,97,2007,1.0,4,0,1,1,1,30,3
0,20,2014,17.0,6,0,6,2,1,30,2
0,1,2012,19.0,4,0,6,1,1,30,2
0,5,2009,17.0,7,0,6,1,1,30,1
11,54,2014,13.0,2,0,5,2,3,60,2
39,47,2007,22.0,4,0,5,2,2,60,3
0,44,2007,7.0,3,0,6,2,1,30,3
207,1,2007,22.0,3,0,3,2,1,30,2
5250,30,2005,14.0,1,5111,3,2,5,40,2
6,23,2007,17.0,6,0,1,2,1,70,1
0,44,2013,12.0,4,0,6,1,1,30,2
219,40,2005,21.0,3,0,5,2,1,60,3
0,5,2005,21.0,3,0,6,1,1,30,1
4101,20,2014,21.0,2,0,3,1,1,30,2
682,4,2010,5.0,6,0,3,1,4,60,2
0,97,2005,8.0,6,0,6,1,1,30,2
259,47,2007,17.0,1,0,3,2,1,30,2
230,1,2006,13.0,2,0,4,1,2,30,2
540,5,2007,12.0,7,0,3,2,1,30,3
1068,10,2007,12.0,2,6701,3,3,2,60,3
3353,54,2006,12.0,1,0,4,2,1,30,3
9,93,2007,18.0,4,0,3,2,1,60,3
0,52,2014,7.0,3,0,6,2,1,30,3
0,42,2014,21.0,4,0,6,2,1,30,3
4571,63,2011,8.0,4,0,4,2,1,60,2
64,12,2010,5.0,6,0,3,2,1,60,1
248,45,2005,15.0,6,3278,5,1,1,30,2
281,47,2012,10.0,5,0,3,1,1,60,2
5201,1,2014,21.0,5,201,3,2,1,30,2
814,97,2014,8.0,5,0,3,2,2,50,2
49,34,2006,1.0,7,0,5,2,1,60,3
60,6,2007,19.0,7,0,1,3,4,70,1
6479,12,2010,19.0,5,0,4,2,1,60,1
2,1,2012,9.0,3,221,3,2,1,30,2
760,97,2011,13.0,6,0,3,2,1,60,2
1022,42,2014,16.0,1,0,4,2,1,30,3
0,7,2006,20.0,7,0,6,1,3,60,2
3,1,2013,8.0,3,0,3,2,1,30,2
32,44,2014,3.0,6,0,3,2,2,50,1
0,47,2014,18.0,5,0,6,2,1,30,3
0,20,2010,21.0,2,0,6,1,2,30,1
167,11,2007,2.0,7,0,3,1,1,60,1
25,45,2010,17.0,1,320,3,2,2,30,2
1254,16,2012,17.0,1,0,4,2,1,30,2
25,46,2014,17.0,6,0,3,2,1,30,2
23,47,2005,13.0,7,23,1,1,1,70,3
977,93,2012,16.0,2,0,3,2,2,40,1
461,21,2006,8.0,4,5,3,2,1,60,3
0,50,2007,15.0,4,0,6,1,1,30,3
162,12,2010,15.0,4,-1,5,1,2,20,2
406,1,2009,19.0,4,0,3,1,1,50,1
0,3,2012,7.0,4,0,6,1,1,60,2
192,46,2007,7.0,1,0,5,2,2,30,1
619,30,2014,17.0,3,0,3,1,1,30,2
4060,52,2006,23.0,7,0,4,1,1,60,1
0,14,2010,8.0,5,0,6,2,1,30,3
5048,5,2013,16.0,3,0,3,1,1,30,2
0,42,2011,17.0,3,0,6,2,1,40,2
5063,22,2014,16.0,3,0,4,2,5,60,3
0,97,2006,18.0,6,0,6,1,1,30,2
0,95,2005,7.0,5,0,6,2,1,30,2
0,35,2012,23.0,1,0,6,1,3,60,3
0,1,2011,16.0,5,0,6,2,1,30,3
9,91,2006,7.0,7,0,3,3,4,60,1
0,1,2005,6.0,7,0,5,1,1,30,1
137,1,2006,7.0,1,0,4,3,2,30,2
5289,3,2011,17.0,4,0,4,2,1,40,1
30,44,2010,22.0,5,0,3,2,2,40,2
40,1,2012,16.0,1,0,3,3,1,40,2
0,61,2012,18.0,2,0,6,2,1,30,3
3024,44,2011,17.0,6,0,3,2,1,30,2
45,34,2007,12.0,1,0,3,3,3,40,1
1190,32,2006,14.0,4,0,4,3,2,30,3
29,45,2005,12.0,1,0,3,1,1,60,2
143,37,2007,21.0,7,0,3,3,3,30,2
646,13,2009,2.0,3,0,3,1,2,40,2
8,97,2007,12.0,7,0,1,3,5,70,1
1,1,2014,11.0,5,1,3,1,1,30,2
124,1,2012,10.0,3,166,3,1,2,30,2
40,1,2013,15.0,1,406,3,1,1,30,2
41,1,2010,18.0,2,41,3,2,1,30,1
0,4,2006,11.0,2,6239,6,1,1,30,2
140,1,2007,12.0,2,0,4,1,1,30,2
47,35,2009,11.0,5,0,3,2,13,60,1
10,1,2006,15.0,7,154,3,1,1,30,2
337,55,2010,7.0,4,0,3,3,1,40,3
0,4,2005,20.0,6,0,6,1,1,30,3
0,97,2014,16.0,5,0,6,1,1,30,2
3,1,2014,15.0,1,0,3,2,1,30,3
25,45,2010,5.0,2,0,1,1,1,70,3
25,45,2014,8.0,5,0,1,3,2,70,3
671,4,2012,0.0,7,0,3,1,1,30,2
180,16,2006,2.0,7,0,3,2,2,30,2
911,94,2007,14.0,3,0,3,2,2,60,2
751,97,2009,11.0,2,0,4,2,2,60,1
4180,1,2011,13.0,7,0,3,2,1,30,3
580,5,2010,4.0,1,0,3,1,3,40,1
5,52,2014,14.0,6,0,1,2,1,70,2
6258,4,2014,12.0,7,0,4,2,2,30,2
5099,4,2012,12.0,1,0,3,1,1,30,2
0,63,2012,20.0,3,0,6,1,1,30,2
0,42,2011,23.0,4,0,6,2,3,30,2
625,14,2006,4.0,7,0,3,1,2,30,3
232,1,2013,10.0,3,0,3,2,1,30,3
109,1,2005,4.0,3,155,3,2,1,50,3
0,50,2013,12.0,5,0,6,2,1,30,2
0,47,2005,20.0,5,0,6,2,1,30,3
5219,6,2013,9.0,7,0,4,2,1,30,2
46,53,2011,9.0,3,1111,3,2,1,30,2
0,1,2006,19.0,5,0,5,2,1,30,2
191,45,2007,18.0,6,192,6,2,2,60,1
1286,10,2013,15.0,6,5087,4,1,1,30,1
0,44,2005,12.0,7,0,6,3,2,30,1
3432,50,2011,12.0,6,0,4,2,2,40,3
3079,50,2005,13.0,5,0,3,3,6,60,1
390,54,2005,17.0,7,-1,4,2,1,60,1
65,13,2012,5.0,4,0,3,1,1,30,1
34,6,2013,15.0,2,34,3,1,1,30,2
0,95,2011,2.0,1,0,5,1,1,30,3
1,14,2005,16.0,2,0,1,3,4,70,3
0,48,2007,7.0,2,0,5,2,1,30,3
361,50,2010,16.0,2,0,3,2,6,60,1
0,97,2005,9.0,5,0,6,1,1,30,1
647,13,2012,9.0,6,0,3,3,2,30,3
123,1,2011,21.0,5,0,3,2,1,30,2
419,54,2010,9.0,1,0,5,2,1,30,3
60,6,2007,15.0,7,576,1,2,2,70,3
23,1,2007,2.0,5,0,3,1,1,30,1
60,31,2010,5.0,1,0,3,1,3,60,1
1363,12,2013,18.0,7,0,4,1,1,30,3
6388,14,2005,8.0,5,6135,4,2,1,30,2
587,4,2010,21.0,1,0,3,1,3,30,3
1228,16,2014,17.0,4,0,4,2,2,60,3
183,10,2009,17.0,1,0,3,2,4,30,2
0,5,2007,17.0,4,5027,6,2,1,30,3
3066,55,2011,21.0,2,0,3,2,1,60,2
46,45,2007,23.0,6,0,6,1,5,60,1
0,1,2007,21.0,3,0,5,1,1,30,2
189,10,2014,6.0,3,0,3,1,1,70,1
261,36,2006,17.0,3,0,5,2,1,30,2
0,7,2011,19.0,7,0,6,2,4,30,2
0,47,2010,16.0,3,0,5,2,1,30,3
5152,7,2005,8.0,6,0,4,2,2,40,3
34,7,2011,20.0,2,0,3,1,1,60,2
5,60,2013,12.0,3,0,3,2,1,60,1
4390,23,2006,9.0,6,-1,3,2,2,30,2
453,20,2011,19.0,3,0,3,2,1,40,2
4003,45,2010,14.0,5,0,6,1,1,30,3
1057,42,2011,10.0,7,0,4,3,2,60,1
4074,43,2010,16.0,6,0,3,2,2,50,1
249,46,2006,9.0,3,0,3,2,1,60,1
11,37,2006,7.0,5,0,3,3,1,60,3
2,1,2012,8.0,5,0,3,2,1,30,2
691,11,2006,12.0,3,0,3,1,1,60,1
1243,16,2012,11.0,6,0,3,1,1,30,3
181,30,2013,18.0,1,0,5,1,1,60,1
533,7,2009,14.0,2,0,3,2,1,30,2
0,62,2010,21.0,2,0,6,1,1,30,3
1,13,2006,15.0,2,0,3,3,1,60,3
0,35,2009,17.0,5,0,6,2,1,30,2
89,97,2007,17.0,2,0,3,1,1,30,1
638,14,2005,14.0,7,0,3,2,3,40,2
0,44,2009,14.0,2,0,6,2,1,30,3
6,4,2005,2.0,1,0,1,2,2,70,1
27,44,2007,17.0,1,0,1,3,5,70,1
4175,52,2006,12.0,4,0,3,2,2,60,1
0,13,2010,16.0,4,0,6,1,1,30,2
6177,4,2012,7.0,5,0,3,1,2,30,2
0,97,2007,10.0,3,0,6,1,1,30,3
4102,20,2010,8.0,3,0,4,1,1,30,2
0,20,2014,19.0,1,0,6,2,2,30,3
511,30,2007,8.0,2,0,3,2,1,40,3
4128,20,2014,17.0,1,0,4,1,1,60,2
406,1,2012,7.0,3,0,3,3,1,50,2
0,30,2006,10.0,1,0,6,1,1,60,1
0,1,2013,17.0,3,0,6,1,1,30,2
2,1,2005,22.0,2,0,3,1,1,30,3
2021,7,2012,22.0,1,0,5,2,1,40,1
51,34,2010,23.0,3,0,5,2,2,60,1
4150,20,2012,11.0,7,0,3,2,2,40,3
431,46,2007,17.0,1,0,6,1,1,30,2
9013,92,2006,0.0,7,96,4,1,3,60,1
4455,23,2014,12.0,6,0,4,2,2,60,3
6,4,2012,10.0,7,0,3,2,1,30,2
363,10,2014,14.0,5,9076,5,2,2,50,2
2625,33,2009,18.0,5,6030,6,2,1,30,3
4,54,2011,13.0,1,0,3,2,1,50,2
1148,10,2009,9.0,1,0,3,2,1,40,2
0,46,2013,20.0,5,0,6,2,1,30,2
212,1,2005,18.0,7,2218,3,2,1,30,3
1227,10,2013,13.0,6,1227,6,2,1,30,3
500,21,2010,11.0,1,0,3,2,1,70,1
69,33,2006,12.0,7,0,1,1,3,70,1
957,92,2010,20.0,4,0,3,2,1,60,1
8010,97,2014,8.0,4,0,3,2,1,30,2
35,55,2005,17.0,5,0,3,2,1,30,3
6280,11,2005,7.0,4,0,4,3,2,30,3
461,20,2005,9.0,1,0,3,1,2,30,1
4,62,2010,14.0,6,0,1,3,3,70,1
59,12,2007,14.0,3,6069,3,2,2,60,1
30,54,2007,23.0,2,0,3,3,5,60,1
688,11,2007,14.0,6,0,3,3,3,60,2
664,6,2009,18.0,3,0,3,1,1,30,2
1083,1,2007,15.0,5,0,3,1,3,30,3
0,20,2006,16.0,6,0,6,1,1,30,2
74,97,2006,4.0,4,0,3,1,2,30,3
449,22,2011,15.0,4,0,3,2,1,70,1
4183,43,2006,20.0,2,0,3,2,1,30,2
281,47,2009,7.0,7,0,3,1,1,60,2
23,1,2013,19.0,3,2217,3,2,1,30,2
361,54,2009,17.0,3,0,3,3,2,60,3
27,47,2006,8.0,2,0,3,3,1,70,3
4469,52,2011,18.0,2,0,4,2,1,30,2
183,10,2012,12.0,2,3170,3,2,1,30,3
5038,5,2011,17.0,6,5038,3,1,1,30,2
2237,47,2005,0.0,3,0,4,1,2,40,1
6,7,2011,17.0,6,62,1,1,1,70,2
31,44,2009,5.0,4,0,3,1,1,70,3
25,45,2005,17.0,5,0,1,4,1,70,3
6,4,2011,2.0,7,0,3,2,6,30,2
0,4,2012,0.0,6,0,6,1,1,30,1
1240,16,2009,11.0,7,0,4,2,4,30,2
0,52,2005,21.0,2,-1,6,2,1,30,2
0,36,2009,10.0,3,0,6,1,1,30,3
1044,35,2012,13.0,1,0,4,2,2,30,3
0,6,2006,20.0,6,0,5,2,1,30,2
388,50,2011,8.0,3,510,3,3,1,60,1
134,37,2010,12.0,2,8363,3,2,2,30,1
5117,7,2014,9.0,7,0,3,2,1,60,2
225,46,2011,0.0,1,0,3,1,1,30,2
118,1,2014,16.0,5,116,3,1,2,30,2
548,60,2005,21.0,4,0,3,1,1,60,1
49,6,2012,17.0,6,0,3,1,1,30,1
5339,10,2012,22.0,1,5338,6,2,3,30,3
0,12,2005,16.0,5,1261,6,2,1,40,3
0,48,2010,22.0,7,201,5,2,1,30,3
535,7,2011,15.0,3,0,3,1,1,50,2
4146,41,2012,22.0,6,672,3,2,2,50,2
1057,42,2009,15.0,1,0,4,1,1,60,1
28,46,2011,21.0,5,28,3,2,1,30,2
81,30,2012,8.0,3,0,5,2,1,30,3
0,1,2012,9.0,2,0,5,1,1,30,2
0,22,2006,11.0,2,0,6,1,1,60,2
0,32,2006,6.0,4,0,6,1,1,60,1
0,50,2005,17.0,4,0,6,2,1,60,2
165,16,2014,19.0,3,0,3,1,2,30,3
901,95,2014,13.0,4,0,3,1,1,30,1
4263,61,2005,13.0,3,0,4,2,1,30,1
374,50,2007,22.0,6,0,3,2,2,30,1
338,55,2013,14.0,3,0,3,1,1,40,2
60,31,2010,17.0,5,0,3,1,1,30,2
215,1,2011,2.0,1,0,3,1,1,30,2
236,1,2005,13.0,4,0,3,1,1,30,2
167,12,2007,13.0,1,0,3,4,4,60,1
557,41,2007,19.0,5,0,6,1,1,50,3
259,47,2010,15.0,5,0,3,1,1,30,3
504,1,2012,16.0,4,0,3,1,1,30,2
914,94,2007,15.0,6,0,3,3,1,60,2
0,22,2014,16.0,2,0,6,1,1,30,2
46,53,2009,20.0,4,-1,3,2,6,40,2
0,42,2005,17.0,5,0,6,2,1,30,3
435,20,2013,12.0,3,0,3,1,1,30,1
