1st_Road_Number,Police_Force,Year,heure_num,Day_of_Week,2nd_Road_Number,1st_Road_Class,Number_of_Vehicles,Number_of_Casualties,Speed_limit,Accident_Severity
0,20,2012,3.0,3,0,6,3,1,30,2
2072,46,2011,17.0,5,0,6,1,1,30,3
26,46,2010,13.0,7,0,3,1,1,30,1
0,13,2013,22.0,1,0,6,1,1,30,3
244,1,2007,14.0,3,0,3,2,1,30,3
59,5,2005,0.0,6,0,3,2,6,40,1
19,21,2014,21.0,2,0,6,1,1,30,2
233,1,2013,22.0,6,0,3,1,1,30,2
423,43,2012,10.0,6,0,3,2,1,40,2
60,31,2012,20.0,2,0,3,2,2,30,3
0,4,2007,18.0,6,0,6,1,2,30,1
58,6,2006,11.0,3,61,3,3,1,60,3
621,14,2006,19.0,4,0,3,3,3,30,3
5,22,2006,10.0,3,5,1,4,1,70,1
647,13,2011,23.0,6,647,3,1,4,40,1
1,34,2014,4.0,2,0,1,2,1,70,2
0,95,2011,12.0,7,0,6,2,1,60,2
690,11,2011,19.0,2,0,3,1,4,70,1
0,6,2009,5.0,7,0,5,1,3,30,1
468,61,2014,5.0,3,0,3,1,1,50,3
4632,23,2005,18.0,2,0,4,1,1,60,2
4634,53,2009,11.0,6,0,4,2,1,50,2
222,1,2013,20.0,1,0,3,2,1,30,3
0,1,2012,19.0,2,400,6,2,1,30,2
41,7,2006,18.0,1,215,3,1,1,40,2
0,5,2005,18.0,3,0,6,2,3,30,1
0,50,2011,8.0,5,0,6,1,1,30,2
4703,33,2006,15.0,6,0,5,1,1,60,2
582,33,2009,12.0,4,0,4,4,1,40,1
208,21,2007,8.0,7,151,6,2,1,60,1
1380,17,2013,11.0,7,0,4,1,1,30,1
57,32,2011,22.0,1,0,3,2,1,30,1
30,52,2014,16.0,6,37,3,1,1,30,2
0,22,2009,8.0,3,0,6,3,2,30,1
4012,40,2014,20.0,4,0,3,1,1,60,2
951,46,2013,21.0,3,0,6,1,1,60,2
41,7,2009,8.0,6,0,3,3,2,60,3
54,7,2007,17.0,2,0,3,3,1,40,1
4165,43,2006,14.0,3,0,3,2,1,30,2
671,6,2014,13.0,2,0,3,1,1,30,1
0,44,2013,23.0,7,0,6,2,5,60,2
6016,31,2006,8.0,2,96,4,2,15,30,2
38,52,2007,8.0,5,0,3,2,1,30,2
1121,32,2011,3.0,3,0,3,2,1,60,1
0,13,2009,20.0,6,0,6,3,1,30,3
0,1,2006,21.0,6,0,6,1,1,30,2
420,43,2006,10.0,4,0,3,2,1,30,2
768,50,2006,16.0,5,0,5,2,1,30,3
668,33,2012,9.0,1,0,4,2,2,30,1
323,44,2010,8.0,7,0,3,1,1,40,1
6017,6,2009,8.0,6,0,3,1,1,30,2
0,31,2014,10.0,7,0,6,1,1,30,2
1,34,2005,10.0,7,0,1,1,1,70,3
582,4,2011,22.0,5,0,3,2,2,60,1
5103,6,2007,16.0,2,0,3,2,1,30,2
0,1,2009,18.0,7,0,6,2,1,30,3
47,36,2014,14.0,1,0,3,1,2,70,1
428,35,2007,7.0,4,0,3,4,1,60,3
664,6,2012,15.0,5,58,3,1,1,40,1
0,95,2006,4.0,3,0,6,1,1,30,1
9204,33,2014,14.0,3,6,6,2,1,30,3
6429,13,2006,3.0,6,0,4,4,1,30,2
147,55,2011,10.0,6,0,5,1,1,30,3
5093,6,2005,22.0,4,0,4,2,1,30,2
1042,36,2006,16.0,4,0,3,1,1,30,2
1,10,2011,13.0,6,3092,3,2,4,70,3
3103,33,2009,18.0,1,0,5,2,1,30,1
606,33,2007,16.0,4,0,3,1,1,30,2
660,13,2010,8.0,4,0,3,2,1,30,2
9096,96,2014,15.0,6,0,4,2,3,30,3
259,47,2007,10.0,2,24,3,2,1,60,3
0,4,2010,21.0,4,0,6,3,4,30,1
483,62,2006,13.0,2,0,3,2,3,30,1
1119,37,2013,19.0,6,245,4,2,4,60,1
0,46,2006,13.0,3,0,6,1,1,60,1
66,3,2012,7.0,2,0,3,1,1,70,3
322,43,2011,15.0,6,0,3,3,4,40,3
769,97,2009,14.0,2,0,4,2,2,30,3
6900,34,2007,2.0,1,0,3,1,1,30,3
0,22,2013,7.0,7,0,6,1,1,30,1
9,91,2012,13.0,5,0,3,2,1,60,3
638,13,2011,17.0,5,0,3,1,1,30,2
303,52,2012,8.0,5,0,3,2,4,60,1
512,33,2005,19.0,6,8201,3,1,2,50,1
26,47,2011,14.0,7,0,3,2,1,60,2
218,93,2013,10.0,2,202,5,2,1,30,2
0,44,2007,7.0,2,0,6,2,1,30,1
0,31,2010,17.0,4,0,6,3,1,30,3
606,31,2014,8.0,2,0,3,2,1,30,2
5272,21,2006,22.0,2,27,3,3,1,30,3
629,13,2010,18.0,2,0,3,2,1,30,1
0,50,2009,12.0,3,0,6,1,2,30,3
180,16,2011,9.0,7,0,1,1,1,70,2
135,31,2005,16.0,1,0,5,2,1,30,3
206,1,2005,6.0,6,0,3,1,1,30,2
288,41,2014,19.0,5,0,6,1,1,30,3
819,97,2005,17.0,6,0,4,2,1,60,3
3137,50,2006,9.0,3,0,4,2,4,60,2
7302,43,2006,8.0,5,0,6,2,1,30,3
4,62,2011,12.0,5,0,1,1,1,70,1
1262,32,2012,17.0,4,0,4,2,1,30,2
26,46,2014,13.0,6,0,3,2,1,30,3
136,10,2007,19.0,7,0,6,1,2,30,1
1071,37,2007,15.0,5,-1,3,4,4,60,1
90,92,2009,22.0,1,0,3,2,1,70,3
323,10,2006,20.0,1,0,5,2,4,60,1
25,45,2012,6.0,5,0,1,3,2,70,3
1065,37,2013,18.0,2,0,3,2,1,60,3
4,1,2006,17.0,4,0,3,1,1,40,1
52,32,2014,16.0,3,0,3,2,1,30,1
203,1,2010,0.0,7,0,3,2,1,30,2
664,6,2007,11.0,4,664,3,1,2,30,2
43,34,2010,7.0,5,2,3,2,1,70,3
5317,45,2011,16.0,4,0,6,2,1,30,1
811,96,2005,14.0,7,-1,3,2,1,60,3
189,43,2006,14.0,3,0,6,2,1,30,3
6060,14,2014,12.0,6,0,4,2,2,60,2
425,23,2007,17.0,2,0,3,2,1,30,3
4074,43,2013,12.0,4,0,3,3,5,60,1
249,46,2005,5.0,6,0,3,2,1,50,3
7029,97,2005,17.0,3,0,4,1,1,30,2
0,4,2012,18.0,2,0,6,2,2,60,2
27,47,2006,8.0,4,283,3,1,1,70,3
406,1,2014,18.0,7,0,3,2,1,30,3
6,23,2005,17.0,4,0,1,2,1,70,3
50,21,2014,9.0,3,50,3,2,1,50,3
1080,1,2013,20.0,4,10,3,1,1,30,3
137,42,2010,17.0,5,0,3,1,1,30,2
4,43,2012,18.0,1,7302,3,1,2,30,1
2100,47,2011,9.0,2,0,3,3,1,30,2
3012,45,2009,14.0,4,0,4,1,1,60,2
23,47,2012,7.0,2,2114,3,2,1,60,2
0,13,2005,9.0,4,0,6,1,1,60,3
4273,62,2013,14.0,3,0,4,2,1,30,2
0,22,2014,14.0,4,0,6,2,3,40,2
0,30,2010,1.0,7,0,6,1,2,30,1
0,6,2012,21.0,2,0,6,2,1,20,3
21,1,2013,17.0,6,0,3,2,1,30,3
161,16,2012,15.0,3,0,3,2,1,30,1
0,6,2012,8.0,5,0,5,1,1,30,2
0,44,2010,19.0,4,0,6,2,1,20,2
356,52,2005,8.0,5,0,3,2,1,30,3
661,35,2011,15.0,2,0,4,2,1,60,1
420,43,2013,13.0,4,0,3,3,1,20,3
4113,23,2006,15.0,4,0,4,1,1,30,3
1079,37,2009,14.0,2,0,4,1,1,60,1
0,1,2005,14.0,1,0,6,1,1,30,3
20,46,2014,13.0,5,0,3,1,1,50,2
690,10,2006,21.0,1,0,3,1,2,70,1
5248,4,2006,7.0,4,0,4,2,1,30,1
5307,3,2007,19.0,5,0,4,1,1,30,1
0,12,2007,12.0,5,0,6,2,1,30,3
12,37,2009,15.0,6,1126,3,2,3,70,1
27,47,2010,18.0,6,0,3,2,1,50,3
5147,5,2007,11.0,7,0,3,2,1,60,2
4449,43,2011,15.0,6,0,4,1,1,60,3
461,20,2010,7.0,1,0,3,1,1,30,1
0,62,2006,8.0,2,0,6,2,1,30,2
256,46,2010,15.0,6,0,3,2,1,60,3
223,1,2005,23.0,1,0,3,3,1,30,2
338,44,2014,4.0,1,0,3,1,1,60,1
39,31,2006,13.0,1,0,5,2,4,40,1
0,1,2011,10.0,6,0,6,2,1,30,3
0,44,2005,23.0,6,0,6,2,1,30,2
350,54,2009,13.0,2,155,3,4,2,60,3
5053,21,2014,14.0,4,0,4,2,1,40,2
1224,12,2012,10.0,4,0,4,1,1,30,3
20,1,2012,21.0,5,0,3,1,1,30,3
1,1,2013,9.0,2,0,3,2,1,30,1
3,44,2007,9.0,4,0,1,1,1,70,1
6451,12,2013,8.0,2,0,4,1,1,60,3
165,12,2006,23.0,6,0,3,1,2,60,1
0,6,2006,16.0,5,0,6,3,2,30,3
33,43,2013,17.0,4,7201,3,2,2,40,3
65,4,2007,18.0,5,0,1,1,1,70,1
0,14,2013,22.0,4,0,6,2,2,60,1
2,46,2010,19.0,6,0,3,2,1,70,1
0,1,2010,8.0,5,0,5,2,1,30,3
6265,13,2007,7.0,4,0,4,2,1,30,3
6,7,2014,22.0,7,0,1,2,4,70,1
639,41,2005,16.0,2,401,6,2,1,30,2
687,12,2007,23.0,2,0,3,1,1,60,1
92,94,2005,0.0,2,92,3,2,1,70,3
1230,16,2009,17.0,5,0,4,2,1,60,2
112,30,2010,5.0,2,0,5,1,1,60,1
3252,50,2013,16.0,3,3251,4,2,2,60,3
0,14,2014,7.0,6,0,6,2,1,30,3
245,36,2005,8.0,4,0,5,1,1,60,1
0,1,2007,12.0,6,209,6,1,1,30,2
0,17,2011,11.0,2,0,6,4,1,30,3
127,1,2006,14.0,3,118,3,2,1,30,2
6426,41,2009,15.0,3,64,4,2,1,30,3
223,32,2007,20.0,5,0,5,2,2,60,1
0,1,2012,15.0,4,0,6,2,1,30,3
0,1,2005,9.0,4,0,6,1,1,30,1
452,20,2005,18.0,1,0,3,1,1,70,2
0,1,2006,11.0,2,0,5,2,1,30,2
90,92,2005,1.0,1,0,3,1,1,70,1
0,93,2011,15.0,5,0,6,1,1,30,1
5124,4,2006,9.0,1,0,4,2,2,30,2
52,33,2013,7.0,2,8201,3,3,1,60,3
1,34,2007,18.0,1,0,1,2,3,70,2
0,6,2005,12.0,3,0,6,2,1,30,1
320,43,2006,20.0,2,0,6,2,1,30,3
0,1,2007,23.0,6,0,6,1,1,30,2
7066,95,2006,21.0,3,0,4,2,7,60,1
19,10,2007,11.0,7,19,3,2,2,70,1
3066,55,2014,9.0,5,0,4,1,1,30,3
585,4,2007,15.0,6,0,3,2,3,60,1
6167,6,2011,16.0,2,560,4,1,1,30,1
5355,10,2012,20.0,4,5355,6,2,2,30,2
696,10,2006,12.0,1,696,3,2,4,70,1
274,46,2009,7.0,5,0,3,2,1,30,3
0,47,2013,17.0,7,0,5,3,3,60,2
386,50,2005,11.0,1,0,3,1,1,60,1
0,52,2012,16.0,4,0,6,2,4,30,3
0,1,2012,17.0,4,0,6,1,1,30,3
817,91,2007,8.0,2,0,4,2,1,30,3
455,47,2011,15.0,3,455,5,1,1,30,2
40,1,2005,18.0,2,0,3,2,1,50,3
0,50,2005,10.0,2,0,6,2,1,60,3
351,55,2006,3.0,6,147,3,3,1,30,1
0,20,2012,14.0,6,0,6,2,2,30,3
312,1,2014,21.0,6,0,3,1,1,30,2
49,7,2010,15.0,2,0,3,2,1,40,3
24,47,2013,7.0,5,0,3,2,2,50,1
0,1,2012,12.0,3,0,6,1,1,30,1
4,62,2007,17.0,6,0,1,1,4,70,1
23,1,2007,19.0,5,205,3,2,1,30,1
71,95,2014,18.0,1,0,3,1,1,30,2
4,43,2012,8.0,7,0,1,2,1,70,3
3050,45,2010,1.0,7,0,3,1,1,30,2
548,7,2012,14.0,2,0,3,2,1,30,3
5047,34,2012,18.0,6,5106,6,2,1,30,3
6102,14,2012,15.0,7,0,3,2,1,40,3
9,31,2007,23.0,2,39,5,1,2,30,3
0,42,2005,16.0,1,0,6,2,6,30,3
0,5,2005,19.0,6,0,5,2,1,30,3
223,1,2006,6.0,2,0,3,1,1,30,2
184,31,2014,16.0,3,610,5,1,1,30,3
20,46,2007,18.0,5,0,3,2,1,40,1
0,95,2012,15.0,5,0,6,2,1,30,3
4311,54,2007,14.0,1,0,3,2,2,30,2
77,97,2005,13.0,6,730,3,2,1,70,2
0,47,2012,8.0,3,0,6,2,1,30,3
644,13,2011,7.0,3,0,3,2,1,60,3
0,97,2012,13.0,2,0,6,1,1,30,3
102,1,2005,6.0,2,0,3,2,1,30,3
0,5,2011,18.0,4,0,6,2,1,30,2
232,1,2009,13.0,2,0,3,2,1,30,3
814,97,2006,21.0,6,0,3,1,1,30,2
1003,32,2010,8.0,5,1378,4,2,2,40,3
0,4,2005,18.0,3,0,6,1,1,30,3
0,47,2009,7.0,3,0,6,2,4,40,1
0,52,2005,22.0,7,0,6,1,1,30,2
1,1,2013,7.0,5,0,3,2,1,30,3
0,47,2006,13.0,3,0,6,2,1,30,3
6126,13,2014,19.0,5,0,4,2,1,30,2
1205,1,2010,7.0,4,0,3,2,1,30,3
0,4,2009,17.0,5,0,5,1,2,30,2
0,44,2010,1.0,7,0,6,1,1,30,2
426,33,2007,20.0,6,0,3,1,2,60,1
6075,31,2011,19.0,2,0,3,6,4,60,1
5005,21,2009,19.0,7,112,3,2,2,30,3
140,43,2006,15.0,4,9,5,1,1,30,3
78,97,2012,9.0,1,0,3,1,1,60,3
483,62,2013,23.0,7,0,3,1,1,30,2
632,30,2012,19.0,7,0,3,2,1,60,3
152,1,2011,23.0,6,0,4,2,1,30,2
388,43,2005,20.0,4,0,6,2,1,30,3
6265,12,2009,8.0,7,0,4,2,2,30,3
291,50,2007,12.0,4,0,5,2,1,60,3
14,37,2010,16.0,5,14,3,2,1,70,3
4,54,2005,14.0,4,3036,3,3,1,60,3
0,97,2010,17.0,3,0,6,2,1,30,3
0,1,2011,15.0,4,0,5,2,1,30,3
0,20,2013,19.0,4,0,6,2,1,30,3
171,31,2010,13.0,6,0,5,2,2,30,3
0,7,2009,20.0,5,0,6,1,1,30,2
413,43,2007,9.0,2,319,3,4,2,60,1
6060,14,2014,16.0,2,0,4,2,1,60,2
698,37,2013,13.0,1,698,5,2,1,30,3
0,95,2014,9.0,2,0,6,1,1,30,1
244,45,2012,8.0,6,233,3,2,4,30,2
90,92,2006,1.0,7,0,3,3,2,40,1
6,3,2006,12.0,1,0,3,2,2,60,2
625,14,2007,13.0,3,0,3,2,1,30,2
695,10,2010,17.0,6,0,3,2,4,50,3
0,6,2006,11.0,3,0,5,1,1,30,2
4,1,2009,22.0,2,4,3,1,1,30,1
118,1,2011,3.0,4,0,3,1,3,30,2
996,93,2014,15.0,4,0,4,1,1,60,1
20,1,2010,18.0,6,0,3,2,2,30,2
189,10,2010,7.0,6,112,3,2,1,40,3
14,35,2005,11.0,2,0,3,4,1,70,2
335,44,2009,12.0,1,0,3,3,2,30,3
0,93,2014,17.0,3,0,6,1,1,30,3
1337,10,2013,9.0,2,0,4,2,2,30,1
31,44,2009,14.0,1,0,3,1,1,60,1
0,20,2007,17.0,4,0,6,2,2,30,2
0,52,2014,1.0,1,0,6,1,2,60,1
7038,97,2010,22.0,6,0,4,2,1,30,2
441,20,2006,19.0,6,0,3,3,3,30,2
6,4,2012,10.0,1,5257,3,2,1,70,2
0,60,2006,0.0,7,0,6,2,1,40,3
0,14,2011,10.0,6,0,6,1,1,30,3
137,1,2010,10.0,6,0,4,2,2,30,3
245,45,2011,22.0,6,0,3,2,1,30,2
4124,20,2014,15.0,6,0,4,3,2,30,3
0,6,2013,11.0,3,0,5,1,1,30,2
579,6,2012,1.0,5,0,3,4,1,30,1
4632,53,2010,11.0,7,0,4,4,3,60,1
761,97,2013,17.0,5,726,3,1,1,30,2
35,44,2013,18.0,1,35,3,1,1,50,2
449,22,2007,11.0,7,0,3,2,1,60,1
69,47,2009,11.0,1,0,5,1,1,40,2
228,46,2005,17.0,2,0,3,1,1,60,3
0,95,2012,9.0,3,0,5,1,1,30,2
3140,52,2011,9.0,5,0,4,1,1,30,2
0,1,2010,18.0,5,0,6,1,1,30,1
1206,16,2014,18.0,3,0,4,1,1,60,3
2029,45,2010,2.0,3,0,4,1,1,50,1
0,1,2005,10.0,1,0,6,2,1,30,3
214,1,2005,7.0,2,0,4,2,1,30,2
0,54,2013,17.0,4,0,6,2,1,30,3
6123,13,2007,22.0,6,0,4,1,1,30,2
53,21,2011,16.0,6,0,3,2,2,60,2
449,22,2009,21.0,3,0,3,2,3,40,1
674,4,2014,12.0,1,0,3,2,1,30,2
0,6,2010,15.0,2,0,6,1,1,30,3
50,33,2007,21.0,2,3206,3,2,1,50,3
0,46,2006,22.0,1,0,6,1,1,40,1
0,37,2014,17.0,3,0,6,1,2,30,1
920,94,2012,2.0,1,0,4,1,2,40,2
607,32,2007,8.0,2,0,3,1,1,60,2
25,41,2014,9.0,6,0,1,2,1,70,2
38,22,2009,17.0,7,38,3,2,1,30,2
140,31,2007,19.0,2,0,5,1,1,30,1
631,14,2012,17.0,7,0,3,4,1,60,1
211,1,2007,18.0,5,0,3,2,1,30,2
9,91,2007,15.0,6,0,3,4,6,60,1
392,41,2010,15.0,2,412,6,1,1,30,2
438,22,2007,16.0,2,0,3,3,3,60,1
0,63,2013,0.0,3,0,6,1,1,60,3
1172,36,2013,7.0,5,1135,4,2,1,40,3
426,33,2006,5.0,7,0,3,2,2,60,1
3121,50,2005,10.0,7,0,3,2,1,60,1
6,33,2005,19.0,4,0,3,2,2,60,1
1134,35,2007,10.0,1,0,3,2,1,40,3
258,46,2013,9.0,1,0,5,2,1,60,1
1004,41,2014,15.0,7,0,4,2,1,60,1
158,32,2005,22.0,4,0,3,2,1,40,3
72,30,2007,23.0,7,0,5,2,2,30,2
548,60,2005,22.0,1,0,3,1,1,30,2
50,33,2006,17.0,3,0,3,2,4,70,3
22,21,2007,19.0,3,0,5,1,2,60,2
493,60,2014,22.0,6,0,3,1,1,60,2
40,43,2007,12.0,5,0,1,2,2,70,3
77,97,2006,20.0,5,0,3,2,1,70,1
470,63,2005,10.0,4,489,3,2,1,60,1
6134,13,2006,4.0,1,0,4,1,2,30,1
19,14,2012,13.0,1,0,3,2,1,30,2
265,1,2013,7.0,4,0,4,2,2,30,2
1115,37,2010,18.0,4,717,4,2,1,60,1
125,40,2006,16.0,7,0,6,1,1,60,1
25,46,2011,11.0,5,0,5,2,1,60,1
1307,35,2005,19.0,7,0,3,2,2,60,2
337,44,2006,10.0,5,0,3,2,1,50,1
6,30,2012,20.0,3,0,3,1,1,50,2
706,95,2005,13.0,6,0,3,2,2,60,2
670,6,2011,17.0,1,0,3,2,2,40,2
40,1,2009,17.0,6,0,3,1,1,50,1
15,35,2005,13.0,4,0,3,2,1,50,3
53,22,2005,16.0,5,0,3,2,2,60,2
0,44,2007,18.0,4,0,6,2,1,30,3
0,30,2011,12.0,1,0,6,2,3,60,1
40,43,2012,1.0,7,40,1,1,1,70,3
0,4,2013,20.0,6,56,6,1,1,20,2
48,62,2011,5.0,6,0,3,2,2,30,2
25,46,2006,9.0,3,0,1,2,1,70,3
414,41,2012,9.0,5,414,3,2,1,70,3
35,55,2007,19.0,7,0,3,4,2,60,1
630,14,2006,15.0,5,0,3,2,2,40,3
1156,36,2014,13.0,3,0,4,2,3,60,2
1312,10,2010,13.0,1,426,4,1,1,30,1
0,46,2005,17.0,2,0,6,1,1,30,2
274,46,2007,12.0,3,0,3,1,1,40,1
18,14,2007,5.0,5,0,1,4,2,70,1
0,44,2005,20.0,6,0,6,2,1,30,3
4000,54,2012,1.0,7,0,4,1,1,60,2
428,34,2006,23.0,4,7172,3,1,2,30,1
2270,47,2012,16.0,6,0,3,1,1,40,2
323,44,2013,5.0,1,0,3,1,1,30,3
4484,20,2007,21.0,4,0,4,2,1,30,3
0,36,2010,14.0,4,0,6,2,1,30,3
44,63,2012,12.0,1,0,3,1,1,60,2
460,21,2014,2.0,7,32,3,1,1,40,1
44,22,2007,8.0,3,0,3,2,2,60,3
1018,61,2005,15.0,5,0,5,3,3,30,2
0,1,2005,14.0,3,0,6,2,2,30,2
5145,6,2011,12.0,5,0,3,3,1,30,3
28,45,2012,16.0,2,0,5,1,1,30,3
0,1,2007,15.0,4,0,5,3,4,30,2
6016,31,2005,22.0,6,0,4,2,1,60,1
451,22,2006,16.0,2,0,3,2,2,30,1
0,12,2005,7.0,2,0,6,1,1,60,2
329,43,2014,9.0,2,0,3,2,4,50,1
3022,43,2010,7.0,1,7006,4,1,1,40,3
61,14,2012,13.0,7,0,3,2,1,30,3
34,43,2006,7.0,2,0,3,2,1,70,3
915,94,2012,22.0,3,0,3,1,1,60,3
0,4,2013,10.0,4,0,6,2,2,60,1
312,1,2009,14.0,6,0,3,2,2,30,3
17,95,2012,8.0,4,0,6,2,2,60,2
9080,95,2005,17.0,5,0,4,2,1,60,1
149,36,2010,11.0,6,591,3,2,1,60,3
6129,13,2009,22.0,4,0,4,2,2,30,2
7406,43,2007,14.0,3,0,6,1,2,40,1
6006,31,2013,14.0,3,0,3,4,3,60,1
140,37,2006,0.0,7,0,3,1,1,50,1
0,62,2009,14.0,2,0,6,1,1,30,1
8,95,2009,23.0,4,0,1,1,2,70,1
0,5,2005,21.0,6,0,6,1,1,30,3
23,1,2012,7.0,2,0,3,3,1,30,1
9039,53,2010,15.0,4,674,5,1,1,30,2
505,40,2009,14.0,6,0,3,1,1,30,1
5204,1,2006,14.0,7,4201,3,1,1,30,2
6109,14,2009,11.0,7,0,3,1,1,30,3
39,52,2007,14.0,5,0,3,2,1,30,3
4364,22,2006,14.0,1,0,4,1,1,60,2
6,20,2006,16.0,6,0,1,2,1,70,3
131,46,2010,19.0,6,0,6,1,1,30,2
0,47,2014,13.0,5,0,6,1,1,30,2
0,6,2013,16.0,4,6060,6,1,1,30,3
406,1,2012,11.0,7,0,3,2,3,50,1
38,50,2005,9.0,5,38,3,2,1,30,3
6135,14,2014,14.0,7,6087,3,4,2,30,2
1237,12,2009,17.0,2,0,3,4,2,60,2
4110,20,2005,4.0,1,0,4,7,2,30,1
20,46,2009,12.0,1,0,1,1,2,70,3
40,43,2009,6.0,4,0,1,2,2,70,2
265,43,2005,12.0,4,0,6,1,1,30,2
267,47,2013,7.0,4,0,3,3,2,50,3
501,1,2014,11.0,2,4200,3,2,1,30,3
259,47,2005,16.0,5,0,3,2,1,40,1
3348,43,2012,17.0,5,3016,4,2,1,30,2
4363,22,2006,19.0,4,0,4,2,2,60,1
0,30,2006,14.0,3,0,6,2,1,30,3
4103,22,2006,5.0,5,0,3,2,2,50,2
1086,35,2012,17.0,1,0,4,3,1,30,2
52,31,2005,15.0,1,43,3,2,1,70,1
1,31,2007,12.0,3,0,5,1,1,60,1
123,1,2010,20.0,5,0,3,1,1,30,3
62,16,2005,4.0,1,62,1,1,4,70,1
202,10,2013,18.0,4,0,5,1,1,20,2
2112,47,2012,13.0,3,0,4,3,1,60,1
950,98,2009,17.0,4,14,6,1,1,30,2
6102,14,2007,19.0,2,0,3,1,1,40,2
103,21,2005,3.0,1,0,6,1,1,60,1
10,36,2014,0.0,3,0,3,1,1,40,2
75,98,2010,13.0,3,76,3,2,1,60,3
158,32,2011,10.0,5,0,3,3,1,40,3
420,52,2013,6.0,3,0,3,1,2,30,1
0,7,2014,18.0,5,0,6,1,1,40,2
0,1,2007,7.0,6,0,6,2,1,30,3
10,1,2014,9.0,7,504,3,2,1,30,3
1079,12,2011,6.0,3,0,3,2,2,60,1
53,21,2011,16.0,5,290,3,2,1,30,3
30,54,2010,20.0,1,332,3,2,1,60,2
1,1,2012,22.0,2,501,3,2,1,30,2
0,5,2005,9.0,5,0,6,1,1,30,3
0,42,2005,20.0,5,0,6,2,3,30,1
0,44,2012,16.0,1,0,6,2,1,30,3
30,50,2012,14.0,6,0,3,2,5,60,1
315,1,2010,19.0,4,0,3,2,1,30,2
39,52,2012,15.0,6,0,3,2,1,30,1
1,1,2006,18.0,6,0,3,1,1,30,1
2022,10,2012,14.0,7,0,6,2,2,30,3
3274,50,2014,3.0,1,0,4,1,2,60,2
6127,13,2011,3.0,1,6127,4,2,1,30,3
10,12,2013,19.0,2,0,6,1,1,30,2
120,43,2011,19.0,6,0,6,1,1,30,2
320,55,2005,0.0,1,320,5,1,1,30,3
6004,31,2006,14.0,3,0,4,2,1,30,2
525,60,2010,17.0,3,0,3,2,1,30,3
0,5,2014,22.0,6,0,6,1,1,30,2
